title,link,abstract
"Transcalibur: A Weight Shifting Virtual Reality Controller for 2D Shape Rendering based on Computational
                                 Perception Model",https://dl.acm.org/doi/10.1145/3290605.3300241,"
Humans can estimate the shape of a wielded object through the illusory feeling of the mass properties of the object obtained using their hands. Even though the shape of hand-held objects influences immersion and realism in virtual reality (VR), it is difficult to design VR controllers for rendering desired shapes according to the perceptions derived from the illusory effects of mass properties and shape perception. We propose Transcalibur, which is a hand-held VR controller that can render a 2D shape by changing its mass properties on a 2D planar area. We built a computational perception model using a data-driven approach from the collected data pairs of mass properties and perceived shapes. This enables Transcalibur to easily and effectively provide convincing shape perception based on complex illusory effects. Our user study showed that the system succeeded in providing the perception of various desired shapes in a virtual environment. In this paper, we introduced Transcalibur: the weight moving VR controller for 2D haptic shape illusion. We implemented a hardware prototype, which can change its mass property in 2D planar space, and applied data-driven methods to obtain maps between mass property and perceived shape. Based on the demonstration and experiment, we succeeded in rendering various shape perceptions through the controller based on pre-computed perception model. As a future work, we further investigate details on time factor of shape changing in VR, and we aim to develop a simpler design and yet maximizes range of rendering shape.

"
LightBee: A Self-Levitating Light Field Display for Hologrammatic Telepresence,https://dl.acm.org/doi/10.1145/3290605.3300242,"
LightBee is a novel ""hologrammatic"" telepresence system featuring a self-levitating light field display. It consists of a drone that flies a projection of a remote user's head through 3D space. The movements of the drone are controlled by the remote user's head movements, offering unique support for non-verbal cues, especially physical proxemics. The light field display is created by a retro-reflective sheet that is mounted on the cylindrical quadcopter. 45 smart projectors, one per 1.3 degrees, are mounted in a ring, each projecting a video stream rendered from a unique perspective onto the retroreflector. This creates a light field that naturally provides motion parallax and stereoscopy without requiring any headset nor stereo glasses. LightBee allows multiple local users to experience their own unique and correct perspective of the remote user's head. The system is currently one-directional: 2 small cameras mounted on the drone allow the remote user to observe the local scene. We presented LightBee, a hologrammatic self-levitating telepresence drone that conveys a 3D image of the remote participant’s head via a cylindrical light field display. Te light field display consists of a retroreflective screen mounted on a cylindrical quadcopter. Tis screen is projected on by a circular array of 45 projectors mounted above the heads of local interlocutors. Each projector has its own renderer that, in parallel, calculates a viewport from a 3D relief map captured at the remote location. Tis capture system comprises an array of visible light stereo cameras connected to a PC. Te remote user’s head movement is tracked and transmited to control the location of the drone. Our light field display provides continuous motion parallax and stereoscopy to multiple local interlocutors without any need for head-worn apparatus. It allows correct horizontal gaze awareness between local and remote participants. Moreover, the movement of the display provides the remote user with the ability to explore the local environment, even when not projected upon. We discussed results from initial evaluations with users indicating that the telepresence system could support interactions between remote users, and concluded with initial insights into areas of improvement.
"
TabletInVR: Exploring the Design Space for Using a Multi-Touch Tablet in Virtual Reality,https://dl.acm.org/doi/10.1145/3290605.3300243,"
Complex virtual reality (VR) tasks, like 3D solid modelling, are challenging with standard input controllers. We propose exploiting the affordances and input capabilities when using a 3D-tracked multi-touch tablet in an immersive VR environment. Observations gained during semi-structured interviews with general users, and those experienced with 3D software, are used to define a set of design dimensions and guidelines. These are used to develop a vocabulary of interaction techniques to demonstrate how a tablet's precise touch input capability, physical shape, metaphorical associations, and natural compatibility with barehand mid-air input can be used in VR. For example, transforming objects with touch input, ""cutting"" objects by using the tablet as a physical ""knife"", navigating in 3D by using the tablet as a viewport, and triggering commands by interleaving bare-hand input around the tablet. Key aspects of the vocabulary are evaluated with users, with results validating the approach. We are the first to investigate the design of an example interaction vocabulary for using a multi-touch tablet in VR for 3D solid modeling. We approach the design methodically and propose design dimensions that inform the design of our vocabulary, but can also inform the design of alternate vocabularies. We validate this interaction vocabulary with a proof of concept system that addresses the core components of 3D modeling and a user study that shows that the interface is useful in replicating and creating original designs. Our study also identified some limitations which we discuss with possible solutions, but it also hints at future possibilities in this largely unexplored design space. While our focus was on 3D solid modeling, the design dimensions can also inform vocabularies for other applications like gaming, data visualization, and simulation control. Our work can guide future researchers and designers by extending the VR interaction space beyond traditional input devices.
"
RotoSwype: Word-Gesture Typing using a Ring,https://dl.acm.org/doi/10.1145/3290605.3300244,"
We propose RotoSwype, a technique for word-gesture typing using the orientation of a ring worn on the index finger. RotoSwype enables one-handed text-input without encumbering the hand with a device, a desirable quality in many scenarios, including virtual or augmented reality. The method is evaluated using two arm positions: with the hand raised up with the palm parallel to the ground; and with the hand resting at the side with the palm facing the body. A five-day study finds both hand positions achieved speeds of at least 14 words-per-minute (WPM) with uncorrected error rates near 1%, outperforming previous comparable techniques. In this paper we introduced RotoSwype, a ring-tilt based textentry technique that enables unencumbered, one-handed, self-contained, and eyes-away typing that enables wordgesture typing on any qwerty keyboard on any device. We design and build the technique for the Hand-Up and HandDown postures. For Hand-Up, we further compare two baseposes of the hand, PTS and PTG, and choose PTS based on a preliminary study. In a 5-day study, we evaluate RotoSwype for text-entry for AR/VR HMDs. The results show that with <60 mins of typing, participants achieve speeds of >14 WPM with a near 1% uncorrected error rate for both HU and HD postures, outperforming existing unencumbered techniques that use ring-input or swiping on glasses. We further discuss subjective feedback, design outcomes, improvements, and wider applicability for future work.

"
BeamBand: Hand Gesture Sensing with Ultrasonic Beamforming,https://dl.acm.org/doi/10.1145/3290605.3300245,"
BeamBand is a wrist-worn system that uses ultrasonic beamforming for hand gesture sensing. Using an array of small transducers, arranged on the wrist, we can ensem-ble acoustic wavefronts to project acoustic energy at spec-ified angles and focal lengths. This allows us to interro-gate the surface geometry of the hand with inaudible sound in a raster-scan-like manner, from multiple view-points. We use the resulting, characteristic reflections to recognize hand pose at 8 FPS. In our user study, we found that BeamBand supports a six-class hand gesture set at 94.6% accuracy. Even across sessions, when the sensor is removed and reworn later, accuracy remains high: 89.4%. We describe our software and hardware, and future ave-nues for integration into devices such as smartwatches and VR controllers. We have presented BeamBand, a novel worn sensing method that uses ultrasonic beamforming for on-body hand gesture recognition. BeamBand projects ultrasonic wavefronts at different angles and focal points on the user’s hand, and measures waves reflected back to the band. We evaluated two gesture sets sourced from the literature and our user study reveals promising accuracies, both withinsession and across-session. We hope our effort will act as a catalyst for deeper investigation into ultrasonic beamforming for enabling novel interactions.

"
Airport Accessibility and Navigation Assistance for People with Visual Impairments,https://dl.acm.org/doi/10.1145/3290605.3300246,"
People with visual impairments often have to rely on the assistance of sighted guides in airports, which prevents them from having an independent travel experience. In order to learn about their perspectives on current airport accessibility, we conducted two focus groups that discussed their needs and experiences in-depth, as well as the potential role of assistive technologies. We found that independent navigation is a main challenge and severely impacts their overall experience. As a result, we equipped an airport with a Bluetooth Low Energy (BLE) beacon-based navigation system and performed a real-world study where users navigated routes relevant for their travel experience. We found that despite the challenging environment participants were able to complete their itinerary independently, presenting none to few navigation errors and reasonable timings. This study presents the first systematic evaluation posing BLE technology as a strong approach to increase the independence of visually impaired people in airports. We presented the fndings of two focus groups that illustrate the perceptions that people with visual impairments have regarding the accessibility of airports, which have been neglected in the literature [38]. These fndings suggest that the main constraints experienced by visually impaired people in airports occur after being escorted to their gate. At this point, their lack of knowledge of the environment and their fear of getting lost leads to a single option: sitting and waiting. In order to empower them with more independence, we installed a BLE beacon-based navigation system (NavCog) at the Pittsburgh International Airport and analyzed its efect. Results of a study with ten visually impaired people showed that the system was able to cope with many navigation challenges of airports, such as users frequent veering in wide open areas. The low number of navigation errors and reasonable route completion times pose indoor navigation assistance as a promising tool to support independent mobility and to enhance the experience of visually impaired people in airports. However, a few navigation errors (or researcher’s occasional need to intervene) also show that greater localization accuracy may be required when traversing areasthat may present greater risks to the user’s (or environment) safety. To the best of our knowledge, this is the frst formal evaluation of a working navigation system for visually impaired people at an airport. We note that most airports are already equipped or plan to equip their sites with BLE beacons. In addition, other localization methods (e.g., based on Wi-Fi) may become viable alternatives in the near future, easing the deployment and maintenance of apps like NavCog. Despite the availability of the required infrastructure, what is currently lacking is both the awareness and the support of the navigation needs of visually impaired travelers. We believe this study can be a valuable benchmark for new installations and for formal evaluation of navigation systems that are already in place [7, 33, 37].

"
"Effects of Moderation and Opinion Heterogeneity on Attitude towards the Online Deliberation
                                 Experience",https://dl.acm.org/doi/10.1145/3290605.3300247,"
Online deliberation offers a way for citizens to collectively discuss an issue and provide input for policymakers. The overall experience of online deliberation can be affected by multiple factors. We decided to investigate the effects of moderation and opinion heterogeneity on the perceived deliberation experience, by running the first online deliberation experiment in Singapore. Our study took place in three months with three phases. In phase 1, our 2,006 participants answered a survey, that we used to create groups of different opinion heterogeneity. During the second phase, 510 participants discussed about the population issue on the online platform we developed. We gathered data on their online deliberation experience during phase 3. We found out that higher levels of moderation negatively impact the experience of deliberation on perceived procedural fairness, validity claim and policy legitimacy; and that high opinion heterogeneity is important in order to get a fair assessment of the deliberation experience. We introduced our own open-source platform, which we built based on design recommendations from previous works. During the deliberation phase, we evaluated how moderation and opinion heterogeneity may impact users’ overall experience of deliberation. We found that higher levels of moderation may degrade the overall experience. We also found that opinion heterogeneity seems to be strongly linked to the CHI 2019 Paper CHI 2019, May 4–9, 2019, Glasgow, Scotland, UK Paper 17 Page 10 perceptions of the participants, and therefore suggest to use high heterogeneity with mixed opinion in order to avoid any perception bias, positive or negative, based on one’s existing opinions on the policies. In terms of the Singapore context, our results suggest that despite of the unique political setting, participants were overall satisfied with their experience, and would be likely to support future deliberation practices like such.
"
MilliSonic: Pushing the Limits of Acoustic Motion Tracking,https://dl.acm.org/doi/10.1145/3290605.3300248,"
Recent years have seen interest in device tracking and localization using acoustic signals. State-of-the-art acoustic motion tracking systems however do not achieve millimeter accuracy and require large separation between microphones and speakers, and as a result, do not meet the requirements for many VR/AR applications. Further, tracking multiple concurrent acoustic transmissions from VR devices today requires sacrificing accuracy or frame rate. We present MilliSonic, a novel system that pushes the limits of acoustic based motion tracking. Our core contribution is a novel localization algorithm that can provably achieve sub-millimeter 1D tracking accuracy in the presence of multipath, while using only a single beacon with a small 4-microphone array.Further, MilliSonic enables concurrent tracking of up to four smartphones without reducing frame rate or accuracy. Our evaluation shows that MilliSonic achieves 0.7mm median 1D accuracy and a 2.6mm median 3D accuracy for smartphones, which is 5x more accurate than state-of-the-art systems. MilliSonic enables two previously infeasible interaction applications: a) 3D tracking of VR headsets using the smartphone as a beacon and b) fine-grained 3D tracking for the Google Cardboard VR system using a small microphone array. We present MilliSonic, a novel system that pushes the limits of acoustic based motion tracking and localization. We show for the first time how to achieve sub-mm 1D tracking and localization accuracies using acoustic signals on smartphones, in the presence of multipath. To achieve this, we introduce algorithms that use the phase of FMCW signals to disambiguate between multiple paths. We also enable multiple smartphones to transmit concurrently using time-shifted FMCW acoustic signals and enable concurrent tracking without sacrificing accuracy or frame rate. While this paper presents multiple benchmarks, user studies and evaluation in indoor and outdoor environments, more extensive evaluation is required to understand its behavior in various edge cases as well as in rooms with significant multipath that can adversely affect accuracy. Here, we discuss the limitations of our current system design. First, we support simple occlusions such as fabric and paper, but do not support human limbs or the device itself. Additional algorithmic development is required to support these practical occlusion scenarios. Second, while our design has better drift characteristics than prior work on acoustic tracking, further work is required to make it comparable to optical based systems. One approach is to perform sensor fusion with IMU data and achieve better accuracy, lower latency and more resilience to clock drifts. This could also enable VR headset tracking while using a mobile beacon (i.e., smartphone) in the hand instead of placing it on a table. Our current range is limited to 2 m. This is because the microphones in our array prototype are not optimized for performance and are not designed to have optimal response in the 17.5–23.5 kHz frequencies. Finally, we support upto 4–5 concurrent smartphone acoustic transmissions without affecting the frame rate per device. One way to increase the number of concurrent devices is to use longer chirps so as to support more time-shifted FMCW chirps that can be allocated to different smartphones. This however comes at the expense of the frame rate per device.
"
Casual Microtasking: Embedding Microtasks in Facebook,https://dl.acm.org/doi/10.1145/3290605.3300249,"
Microtasks enable people with limited time and context to contribute to a larger task. In this paper we explore casual microtasking, where microtasks are embedded into other primary activities so that they are available to be completed when convenient. We present a casual microtasking experience that inserts writing microtasks from an existing microwriting tool into the user's Facebook feed. From a two-week deployment of the system with nine people, we observe that casual microtasking enabled participants to get things done during their breaks, and that they tended to do so only after first engaging with Facebook's social content. Participants were most likely to complete the writing microtasks during periods of the day associated with low focus, and would occasionally use them as a springboard to open the original document in Word. These findings suggest casual microtasking can help people leverage spare micromoments to achieve meaningful micro-goals, and even encourage them to return to work. We studied casual microtasking by inserting writing microtasks into people’s Facebook feeds. By analyzing this experience with nine people over two weeks, we find that casual microtasking enabled participants to make writing contributions in a lightweight way during their Facebook breaks while still allowing them to ignore the microtasks when they did not feel like engaging with work. Casual microtasking was particularly useful for completing microtasks associated with low-priority documents that required limited context because it helped them stay engaged with those documents without committing to larger edits. Casual microtasking offers a new way for individuals to complete work in alternative contexts, acting an avenue for reminding, completing secondary tasks, and returning to productivity.
"
Making Sense of Art: Access for Gallery Visitors with Vision Impairments,https://dl.acm.org/doi/10.1145/3290605.3300250,"
While there is widespread recognition of the need to provide people with vision impairments (PVI) equitable access to cultural institutions such as art galleries, this is not easy. We present the results of a collaboration with a regional art gallery who wished to open their collection to PVIs in the local community. We describe a novel model that provides three different ways of accessing the gallery, depending upon visual acuity and mobility: virtual tours, self-guided tours and guided tours. As far as possible the model supports autonomous exploration by PVIs. It was informed by a value sensitive design exploration of the values and value conflicts of the primary stakeholders. In this paper we have presented a values-based model for providing people with vision impairments equitable access to art galleries. The model was developed in collaboration with a regional gallery using value sensitive design. We conducted a formative study comparing different tactile presentation methods, then our main study which explored stakeholder values and initial ideas for the model. Finally, we conducted a pilot evaluation. User evaluation was extremely positive, and BAG is now planning to deploy the model more widely. Our research provides the first values-based framework and model for accessible access to cultural institutions. In particular, it highlights the importance of supporting independence and autonomy of visitors with visual impairments, and involving the artists when developing audio descriptions and translating their work into other sensory modalities. By clarifying stakeholder values and conflicts, our research helps ground future research into the use of IT technologies for this purpose. For example, it demonstrates the importance of providing online access both for PVIs with limited mobility and to prepare more mobile PVIs for a physical visit. Further, it motivates the use of digital design and manufacturing techniques such as 3D printing and laser cutting in the production of tactile presentations as well as research into wayfinding technologies for use in the gallery and supporting access with emerging virtual and augmented reality systems.

"
Co-Design Beyond Words: 'Moments of Interaction' with Minimally-Verbal Children on the Autism Spectrum,https://dl.acm.org/doi/10.1145/3290605.3300251,"
Existing co-design methods support verbal children on the autism spectrum in the design process, while their minimally-verbal peers are overlooked. We describe Co-Design Beyond Words (CDBW), an approach which merges existing co-design methods with practice-based methods from Speech and Language Therapy which are child-led and interests-based. These emphasise the rich detail that can be conveyed in the moment, through recognising occurrences of, for example, Joint Attention, Turn Taking and Imitation. We worked in an autism-specific primary school over 20 weeks with ten children, aged 5 to 8. We co-designed a playful prototype, the TangiBall, using the three iterative phases of CDBW; the Foundation Phase (preparation for interaction), the Interaction Phase (designing-and-reflecting in the moment) and the Reflection Phase (reflection-on-action). We contribute a novel co-design approach and present moments of interaction, the micro instances in design in which minimally-verbal children on the spectrum can convey meaning beyond words, through their actions, interactions, and attentional foci. These moments of interaction provide design insight, shape design direction, and reveal unique strengths, interests, and abilities. This work contributes Co-Design Beyond Words, a childled approach to co-design with minimally-verbal children on the autism spectrum. This approach values moments of interaction – social instances of connection, communication, or understanding between individuals (such as children and facilitating adults). We suggest that moments of interaction are important during the co-design process, as current codesign approaches operate at high cognitive and social levels, often misaligned with the existing skills and motivations of minimally-verbal children on the autism spectrum. This paper identifies an opportunity, and perhaps an obligation, for HCI researchers to address this imbalance. We highlight the importance of working towards methods, designs, and mind-sets that are inclusive, supportive, and empowering of minimally-verbal children on the autism spectrum and other communities who communicate differently, as we work towards answering the question: how does one have a voice in design if one is not verbal?
"
Emotional Utility and Recall of the Facebook News Feed,https://dl.acm.org/doi/10.1145/3290605.3300252,"
We report a laboratory study (N=53) in which participants browsed their own Facebook news feeds for 10-15 minutes, choosing exactly when to quit, and later rated the overall emotional utility of the episode before attempting to recall threads. Finally, the emotional utility of each encountered thread was rated while looking over a recording of the interaction. We report that Facebook browsing was, overall, an emotionally positive experience; that recall of threads exhibited classic primacy and recency serial order effects; that recalled threads were both more positive and more valenced (less neutral) on average, than forgotten threads; and that overall emotional valence judgments were predicted, statistically, by the peak and end thread judgments. We find no evidence that local quit decisions were driven by the emotional utility of threads. In the light of these findings, we discuss the suggestion that emotional utility might partly explain the attractiveness of reading the news feed, and that an emotional memory bias might further increase the attractiveness of the newsfeed in prospect. Our main, overarching aim in this study is to introduce the idea of emotional utility, and how this interacts with memory as part of the explanation for the attractiveness of the Facebook news feed. Our experiment has demonstrated the potential of using simple emotional utility ratings to throw light on aspects of Facebook use, and, in particular, on how memory for the experience of using Facebook might contribute to its attractiveness in prospect.
"
"The Breaking Hand: Skills, Care, and Sufferings of the Hands of an Electronic Waste Worker in Bangladesh",https://dl.acm.org/doi/10.1145/3290605.3300253,"
While repair work has recently been getting increasing attention in HCI, recycling practices have still remained relatively understudied, especially in the context of the Global South. To this end, building on our eight-month-long ethnography, this paper reports the electronic waste (`e-waste', henceforth) recycling practices among the e-waste recycler (`bhangari') communities in Dhaka, Bangladesh. In doing so, this paper offers the work of the bhangaris through an articulation of their hands and their uses. Drawing from a rich body of scholarly work on social science, we define and contextualize three characteristics of the hand of a bhangari: knowledge, care, and skills and collaboration. Our study also highlights the pains and sufferings involved in this profession. By explaining bhangari work through the hand, we also discuss its implications for design, and its connection to HCI's broader interest in sustainability. In the sections above, we have presented the electronic recycling practices in the main four e-waste markets in Dhaka, Bangladesh. We have shown how bhangaris, the e-waste workers, collect, sort, dismantle, and dispose broken electronics step-by-step. We have further focused on the role of the hand of bhangaris to deepen our understanding of their work. We have demonstrated how the hand of a bhangari is used to know, extend care, and perform collaborative and skillful work in this profession. Finally, we have also reported the pains and suffering of their hand due to various injuries and exposure to harmful chemicals. This study thus provides a deep understanding of bhangaris’ interaction with broken computing devices, and open up new scopes for HCI in both design and theory fronts. First, our work documents the informal process of e-waste management, an area that has been under-explored in HCI. This paper joins the growing body of work on the afteruse phase of digital technologies in informal markets in the Global South, and demonstrates the important human factors involved in it. Through an articulation of handworks, our study shows how bhangaris’ skills, experience, art, craft, knowledge, and suffering are involved in the e-waste management in Bangladesh. We note that bhangari works are often undervalued (our own study shows bhangaris are often neglected in the society), but they contribute significantly to sustainable digital consumption. Our study also shows how bhangari markets are also a place of innovation, repurposing, and improvisation, which supports similar observations in other places in the global south [11, 12, 65]. While such innovation in the repair market is often confined within producing novel electronics, bhangaris innovate all kinds of artifacts - starting from looking glass to the toothpick, and from paperweight to hair comb. Hence, we posit that bhangari work should be considered as an important site for innovation and sustainability studies in HCI. Second, our work demonstrates an unsafe working condition for the bhangaris. We have also discussed the sociotechnical complexities around this problem of occupational hazards in bhangari work. We call for HCI research to take a deeper look into this issue, along with the ongoing policy initiatives coming from other disciplines [55, 78, 90]. HCI research can focus on designing safe tools, techniques, and workplaces that will protect the bhangaris from the physical harm associated with recycling broken electronics in different phases. Considering the social and economic conditions of the bhangaris, design of such artifacts should be inexpensive and culturally appropriate. Besides such direct design interventions to bhangari work, we can also design technologies to create mass awareness, and a nation-wide movement to persuade the government to make policy and enforce laws that are required to ensure a safe working environment for this vulnerable and marginalized population in Bangladesh. Third, our study brings to the fore the tactile experiences of touching the broken electronics - a barely explored area in HCI. HCI’s central focus on ‘design’ and ‘use’ of technology has mostly confined the experience of touch within these two phases of the life-cycle of a technology. As a result, a rich set of experiences that take place when people touch a nonfunctioning, malfunctioning, or broken technologies have not gotten enough attention in HCI. This paper intends to draw the attention of HCI researchers of tangible interfaces and ergonomics to the tactile experiences of the bhangaris while interacting with the broken electronics. We argue that a research that may stem from this work can benefit HCI research on tangible interfaces in various ways. For example, by extending the designer’s vision from use to after-use phase will allow them to take into account the tactile experiences of the electronic waste workers in their design, as also indicated by Maestri and Wakkary [51]. Novel technologies can be built that are equally friendly for the users, repairers, and recyclers. Furthermore, many of the tactile experiences and hand activities of bhangari work can introduce many novel interactions in HCI. For example, twisting, pinching, rubbing, or bending an electronic device may introduce new modes of interactions with computing devices that are not much prevalent today. Fourth, in this study, we have used hand as the center of our analysis of bhangari work. There are many professions, especially art and craft works, that are mostly done by hand. Hence, the hand has long been a center of interest for social scientists and anthropologists [27, 53, 54, 93]. While many works require our active and skillful interactions with computing devices through hands, it is still a relatively an underused method of understanding human-computer interaction in HCI research. It should be noted that a long-standing HCI work on ergonomics looks at hand in a very functional dimension (and measure comfort, ease, efficiency through performances). However, the hand that we propose to study goes far beyond that and encompasses the emotional, artistic, skillful, emotional, and political dimensions of work. In this paper, by putting the hand at the center, we have shown how different modes of a hand constitute the work of breaking computers and how a rich set of human emotions and social contexts are attached to them. Studying hands will provide a detailed explanation of the skills involved in a work, and the politics and emotions associated with them. We argue that such findings are valuable in designing better technologies that embody tangible experiences of users, by leveraging the functional and emotional dimensions of work.

"
EarTouch: Facilitating Smartphone Use for Visually Impaired People in Mobile and Public Scenarios,https://dl.acm.org/doi/10.1145/3290605.3300254,"
Interacting with a smartphone using touch input and speech output is challenging for visually impaired people in mobile and public scenarios, where only one hand may be available for input (e.g., while holding a cane) and using the loudspeaker for speech output is constrained by environmental noise, privacy, and social concerns. To address these issues, we propose EarTouch, a one-handed interaction technique that allows the users to interact with a smartphone using the ear to perform gestures on the touchscreen. Users hold the phone to their ears and listen to speech output from the ear speaker privately. We report how the technique was designed, implemented, and evaluated through a series of studies. Results show that EarTouch is easy, efficient, fun and socially acceptable to use. We present EarTouch, a novel interaction technique that facilitates smartphone use for BVI people in mobile and public scenarios. EarTouch not only improves one-handed use, but also provides an alternative to protect privacy and avoid social awkwardness. We actively engaged 36 BVI smartphone users in the design and evaluation of EarTouch based on formative interviews and user-participatory design activities. In a broader sense, EarTouch brings us an important step closer to accessible smartphones for all users of all abilities.

"
Diagnosing and Coping with Mode Errors in Korean-English Dual-language Keyboard,https://dl.acm.org/doi/10.1145/3290605.3300255,"
In countries where languages with non-Latin characters are prevalent, people use a keyboard with two language modes namely, the native language and English, and often experience mode errors. To diagnose the mode error problem, we conducted a field study and observed that 78% of the mode errors occurred immediately after application switching. We implemented four methods (Auto-switch, Preview, Smart-toggle, and Preview & Smart-toggle) based on three strategies to deal with the mode error problem and conducted field studies to verify their effectiveness. In the studies considering Korean-English dual input, Auto-switch was ineffective. On the contrary, Preview significantly reduced the mode errors from 75.1% to 41.3%, and Smart-toggle saved typing cost for recovering from mode errors. In Preview & Smart-toggle, Preview reduced mode errors and Smart-toggle handled 86.2% of the mode errors that slipped past Preview. These results suggest that Preview & Smart-toggle is a promising method for preventing mode errors for the Korean-English dual-input environment. In this study, we observed that a majority (78.3%) of the mode errors occurred immediately after an application switch. We considered four methods to help users deal with mode errors that follow an application switch. Through a series of field studies in the Korean-English dual-input environment, we observed that Auto-switch was not accepted well, Preview could reduce the mode errors significantly (from 75.1% to 41.3%), and Smart-toggle was adopted well by users (71.4% of the time). We also observed that Preview & Smart-toggle was an effective complementary combination of Preview and Smart-toggle. We conclude that Preview & Smart-toggle is the best among the four methods for preventing mode errors for the Korean-English dual-input environment.

"
Impact of Contextual Factors on Snapchat Public Sharing,https://dl.acm.org/doi/10.1145/3290605.3300256,"
Public sharing is integral to online platforms. This includes the popular multimedia messaging application Snapchat, on which public sharing is relatively new and unexplored in prior research. In mobile-first applications, sharing contexts are dynamic. However, it is unclear how context impacts users' sharing decisions. As platforms increasingly rely on user-generated content, it is important to also broadly understand user motivations and considerations in public sharing. We explored these aspects of content sharing through a survey of 1,515 Snapchat users. Our results indicate that users primarily have intrinsic motivations for publicly sharing Snaps, such as to share an experience with the world, but also have considerations related to audience and sensitivity of content. Additionally, we found that Snaps shared publicly were contextually different from those privately shared. Our findings suggest that content sharing systems can be designed to support sharing motivations, yet also be sensitive to private contexts. We conducted a survey to explore the role of context in sharing decisions on Snapchat, as well as users’ general motivations and considerations when publicly sharing content. We observed that some contexts, such as Snaps of people or Snaps taken inside a home, were more likely to be privately shared to My Story, and were associated with less comfort with publicly sharing to Our Story. Additionally, participants’ motivations for public sharing were largely intrinsic, while considerations centered around the audience and content of the Snap. As such, our indings can inform the design of context-aware applications to better support user decisionmaking and preferences.

"
Cluster Touch: Improving Touch Accuracy on Smartphones for People with Motor and Situational Impairments,https://dl.acm.org/doi/10.1145/3290605.3300257,"
We present Cluster Touch, a combined user-independent and user-specific touch offset model that improves the accuracy of touch input on smartphones for people with motor impairments, and for people experiencing situational impairments while walking. Cluster Touch combines touch examples from multiple users to create a shared user-independent touch model, which is then updated with touch examples provided by an individual user to make it user-specific. Owing to this combination, Cluster Touch allows people to quickly improve the accuracy of their smartphones by providing only 20 touch examples. In a user study with 12 people with motor impairments and 12 people without motor impairments, but who were walking, Cluster Touch improved touch accuracy by 14.65% for the former group and 6.81% for the latter group over the native touch sensor. Furthermore, in an offline analysis of existing mobile interfaces, Cluster Touch improved touch accuracy by 8.21% and 4.84% over the native touch sensor for the two user groups, respectively. We have investigated touch offsets created by people with motor impairments, and by people without impairments while walking and standing. Our analysis found that users across groups exhibited similar touch behaviors regarding where touches occur relative to their intended targets, but that the magnitude of these errors was more pronounced for people with motor impairments and for walking people than for people who were standing. To improve touch screen accuracy for people with motor impairments, and for people in motor-impairing situations, we created Cluster Touch, a combined user-independent and user-specific touch model that can improve touch accuracy by collecting only 20 touch examples from the target user. In an evaluation of Cluster Touch, we found that it was significantly more accurate in predicting intended target locations for people with motor impairments than the touch sensors found in the Google Nexus 6 smartphone. Cluster Touch also improved accuracy over two prior statistical machine learning models, Gaussian Process [55] and Linear Offset [9]. We also found that Cluster Touch was able to improve touch accuracy for people without impairments who were walking, demonstrating that Cluster Touch has the potential to provide accuracy improvements for a range of users in different situations.
"
MindDot: Supporting Effective Cognitive Behaviors in Concept Map-Based Learning Environments,https://dl.acm.org/doi/10.1145/3290605.3300258,"
While prior research has revealed the promising impact of concept mapping on learning, few have comprehensively modeled different cognitive behaviors during concept mapping. In addition, existing concept mapping tools lack effective feedback to support better learning behaviors. This work presents MindDot, a concept map-based learning environment that facilitates the cognitive process of comparing and integrating related concepts via two forms of support. A hyperlink support and an expert template. Study results suggested that both types of support had positive impact on the development of comparative strategies and that hyperlink support enhanced learning. We further evaluated the cognitive learning progress at a fine-grained level with two forms of visualizations. We then extracted several behavioral patterns that provided insights about the cognitive progress in learning. Lastly, we derive design recommendations that we hope will inspire future intelligent tutoring systems that automatically evaluate students' learning behaviors and foster them in developing effective learning behaviors. In this work, we presented MindDot, a concept map based learning environment that supports concept mapping through innovative integration of two features, hyperlink navigation and expert template. The strength and novelty of our system lie in its ability to assist students in developing comparative strategies. Our controlled study showed that students with hyperlink support outperformed the ones without hyperlink support. The system also demonstrated promising impact on supporting comparative strategies. We then presented a deeper and fine-grained understanding of how students employ comparative strategies, finding that there are indeed certain sequences of behaviors in the text (e.g., reading before adding a link) that suggest that students are making comparisons. Finally, we derive three major design recommendations for future concept mapping systems to foster the development of comparative strategies and enhancing learning outcomes: integrate tools with learning content, provide support that doubles as assessment, and adaptively support comparative strategies. Using computer-based concept mapping tools to facilitate concept mapping processes has the potential to substantially improve students’ abilities to comprehend expository texts.

"
